Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered
2021-10-07,Sumatera Selatan,7,0,29,-22,59687,3053,56366
2021-10-07,Sumatera Utara,45,2,93,-50,105131,2854,101119
2021-10-08,Aceh,43,9,272,-238,38021,2002,35179
2021-10-08,Bali,61,2,86,-27,113148,3980,108376
2021-10-08,Banten,39,0,120,-81,131807,2677,128496
2021-10-08,Bengkulu,3,0,12,-9,23056,470,22511
2021-10-08,DKI Jakarta,150,0,307,-157,858922,13561,843813
2021-10-08,Daerah Istimewa Yogyakarta,37,1,73,-37,155212,5214,148972
2021-10-08,Gorontalo,2,1,3,-2,11744,460,11263
2021-10-08,Indonesia,1384,66,3514,-2196,4225871,142560,4057760
2021-10-08,Jambi,6,1,37,-32,29660,780,28569
2021-10-08,Jawa Barat,106,1,133,-28,703635,14651,686996
2021-10-08,Jawa Tengah,144,10,137,-3,482913,30064,450122
2021-10-08,Jawa Timur,119,7,167,-55,396413,29494,366016
2021-10-08,Kalimantan Barat,20,0,42,-22,40305,1047,39111
2021-10-08,Kalimantan Selatan,39,0,36,3,69609,2369,66927
2021-10-08,Kalimantan Tengah,15,1,44,-30,45306,1411,42688
2021-10-08,Kalimantan Timur,60,3,90,-33,157297,5396,151166
2021-10-08,Kalimantan Utara,47,1,1110,-1064,35308,786,33201
2021-10-08,Kepulauan Bangka Belitung,46,1,84,-39,51557,1412,49603
2021-10-08,Kepulauan Riau,16,2,44,-30,53732,1741,51692
2021-10-08,Lampung,28,4,52,-28,49296,3801,44323
2021-10-08,Maluku,1,0,15,-14,14544,259,14161
2021-10-08,Maluku Utara,9,0,3,6,12017,302,11619
2021-10-08,Nusa Tenggara Barat,7,0,14,-7,27529,805,26489
2021-10-08,Nusa Tenggara Timur,39,2,71,-34,63065,1309,61293
2021-10-08,Papua,15,0,173,-158,33922,553,31690
2021-10-08,Papua Barat,32,0,1,31,23035,352,22515
2021-10-08,Riau,26,0,82,-56,128015,4073,123239
2021-10-08,Sulawesi Barat,35,0,20,15,12249,340,11719
2021-10-08,Sulawesi Selatan,31,0,83,-52,108945,2216,105224
2021-10-08,Sulawesi Tengah,21,4,47,-30,46637,1574,44524
2021-10-08,Sulawesi Tenggara,1,0,35,-34,20058,524,19370
2021-10-08,Sulawesi Utara,88,1,46,41,34410,1034,32598
2021-10-08,Sumatera Barat,16,1,29,-14,89543,2131,86757
2021-10-08,Sumatera Selatan,22,1,25,-4,59709,3054,56391
2021-10-08,Sumatera Utara,59,5,146,-92,105190,2859,101265
2021-10-09,Aceh,17,6,70,-59,38038,2008,35249
2021-10-09,Bali,38,5,64,-31,113186,3985,108440
2021-10-09,Banten,37,0,52,-15,131844,2677,128548
2021-10-09,Bengkulu,2,0,0,2,23058,470,22511
2021-10-09,DKI Jakarta,100,2,2,96,859022,13563,843815
2021-10-09,Daerah Istimewa Yogyakarta,43,2,94,-53,155255,5216,149066
2021-10-09,Gorontalo,0,0,0,0,11744,460,11263
2021-10-09,Indonesia,1167,52,1507,-392,4227038,142612,4059267
2021-10-09,Jambi,8,0,20,-12,29668,780,28589
2021-10-09,Jawa Barat,117,1,123,-7,703752,14652,687119
2021-10-09,Jawa Tengah,145,6,95,44,483058,30070,450217
2021-10-09,Jawa Timur,117,8,158,-49,396530,29502,366174
2021-10-09,Kalimantan Barat,46,1,39,6,40351,1048,39150
2021-10-09,Kalimantan Selatan,17,1,15,1,69626,2370,66942
2021-10-09,Kalimantan Tengah,11,1,27,-17,45317,1412,42715
2021-10-09,Kalimantan Timur,35,4,56,-25,157332,5400,151222
2021-10-09,Kalimantan Utara,49,1,99,-51,35357,787,33300
2021-10-09,Kepulauan Bangka Belitung,33,0,75,-42,51590,1412,49678
2021-10-09,Kepulauan Riau,13,2,1,10,53745,1743,51693
2021-10-09,Lampung,22,0,32,-10,49318,3801,44355
2021-10-09,Maluku,4,0,7,-3,14548,259,14168
2021-10-09,Maluku Utara,5,0,2,3,12022,302,11621
2021-10-09,Nusa Tenggara Barat,16,1,29,-14,27545,806,26518
2021-10-09,Nusa Tenggara Timur,48,1,39,8,63113,1310,61332
2021-10-09,Papua,23,0,0,23,33945,553,31690
2021-10-09,Papua Barat,1,0,9,-8,23036,352,22524
2021-10-09,Riau,32,6,51,-25,128047,4079,123290
2021-10-09,Sulawesi Barat,16,0,6,10,12265,340,11725
2021-10-09,Sulawesi Selatan,57,2,39,16,109002,2218,105263
2021-10-09,Sulawesi Tengah,29,0,50,-21,46666,1574,44574
2021-10-09,Sulawesi Tenggara,0,0,8,-8,20058,524,19378
2021-10-09,Sulawesi Utara,12,0,16,-4,34422,1034,32614
2021-10-09,Sumatera Barat,14,1,56,-43,89557,2132,86813
2021-10-09,Sumatera Selatan,10,2,16,-8,59719,3056,56407
2021-10-09,Sumatera Utara,50,0,76,-26,105240,2859,101341
2021-10-10,Aceh,23,6,43,-26,38061,2014,35292
2021-10-10,Bali,36,1,64,-29,113222,3986,108504
2021-10-10,Banten,13,0,38,-25,131857,2677,128586
2021-10-10,Bengkulu,1,0,1,0,23059,470,22512
2021-10-10,DKI Jakarta,140,3,69,68,859162,13566,843884
2021-10-10,Daerah Istimewa Yogyakarta,36,2,75,-41,155291,5218,149141
2021-10-10,Gorontalo,2,0,0,2,11746,460,11263
2021-10-10,Indonesia,894,39,1584,-729,4227932,142651,4060851
2021-10-10,Jambi,5,0,25,-20,29673,780,28614
2021-10-10,Jawa Barat,64,2,95,-33,703816,14654,687214
2021-10-10,Jawa Tengah,83,5,80,-2,483141,30075,450297
2021-10-10,Jawa Timur,127,3,150,-26,396657,29505,366324
2021-10-10,Kalimantan Barat,40,1,47,-8,40391,1049,39197
2021-10-10,Kalimantan Selatan,13,0,84,-71,69639,2370,67026
2021-10-10,Kalimantan Tengah,15,0,209,-194,45332,1412,42924
2021-10-10,Kalimantan Timur,46,4,80,-38,157378,5404,151302
2021-10-10,Kalimantan Utara,30,0,63,-33,35387,787,33363
2021-10-10,Kepulauan Bangka Belitung,26,3,44,-21,51616,1415,49722
2021-10-10,Kepulauan Riau,5,0,46,-41,53750,1743,51739
2021-10-10,Lampung,15,0,0,15,49333,3801,44355
2021-10-10,Maluku,2,0,0,2,14550,259,14168
2021-10-10,Maluku Utara,7,0,1,6,12029,302,11622
2021-10-10,Nusa Tenggara Barat,8,0,22,-14,27553,806,26540
2021-10-10,Nusa Tenggara Timur,26,2,34,-10,63139,1312,61366
2021-10-10,Papua,6,0,0,6,33951,553,31690
2021-10-10,Papua Barat,2,0,3,-1,23038,352,22527
2021-10-10,Riau,15,1,38,-24,128062,4080,123328
2021-10-10,Sulawesi Barat,8,0,7,1,12273,340,11732
2021-10-10,Sulawesi Selatan,26,1,90,-65,109028,2219,105353
2021-10-10,Sulawesi Tengah,19,2,44,-27,46685,1576,44618
2021-10-10,Sulawesi Tenggara,2,0,12,-10,20060,524,19390
2021-10-10,Sulawesi Utara,11,0,16,-5,34433,1034,32630
2021-10-10,Sumatera Barat,4,1,16,-13,89561,2133,86829
2021-10-10,Sumatera Selatan,4,1,17,-14,59723,3057,56424
2021-10-10,Sumatera Utara,34,0,67,-33,105274,2859,101408
2021-10-11,Aceh,9,1,121,-113,38070,2015,35413
2021-10-11,Bali,37,7,85,-55,113259,3993,108589
2021-10-11,Banten,17,0,24,-7,131874,2677,128610
2021-10-11,Bengkulu,1,0,6,-5,23060,470,22518
2021-10-11,DKI Jakarta,41,2,309,-270,859203,13568,844193
2021-10-11,Daerah Istimewa Yogyakarta,18,6,78,-66,155309,5224,149219
2021-10-11,Gorontalo,1,0,0,1,11747,460,11263
2021-10-11,Indonesia,620,65,2444,-1889,4228552,142716,4063295
2021-10-11,Jambi,3,0,21,-18,29676,780,28635
2021-10-11,Jawa Barat,68,5,145,-82,703884,14659,687359
2021-10-11,Jawa Tengah,97,15,160,-78,483238,30090,450457
2021-10-11,Jawa Timur,48,8,123,-83,396705,29513,366447
2021-10-11,Kalimantan Barat,14,0,33,-19,40405,1049,39230
2021-10-11,Kalimantan Selatan,8,0,10,-2,69647,2370,67036
2021-10-11,Kalimantan Tengah,7,0,456,-449,45339,1412,43380
2021-10-11,Kalimantan Timur,28,3,75,-50,157406,5407,151377
2021-10-11,Kalimantan Utara,24,0,24,0,35411,787,33387
2021-10-11,Kepulauan Bangka Belitung,15,3,41,-29,51631,1418,49763
2021-10-11,Kepulauan Riau,7,0,57,-50,53757,1743,51796
2021-10-11,Lampung,14,1,17,-4,49347,3802,44372
2021-10-11,Maluku,1,0,41,-40,14551,259,14209
2021-10-11,Maluku Utara,0,0,21,-21,12029,302,11643
2021-10-11,Nusa Tenggara Barat,15,2,26,-13,27568,808,26566
2021-10-11,Nusa Tenggara Timur,10,2,37,-29,63149,1314,61403
2021-10-11,Papua,16,0,24,-8,33967,553,31714
2021-10-11,Papua Barat,0,0,9,-9,23038,352,22536
2021-10-11,Riau,30,0,50,-20,128092,4080,123378
2021-10-11,Sulawesi Barat,12,2,8,2,12285,342,11740
2021-10-11,Sulawesi Selatan,24,0,74,-50,109052,2219,105427
2021-10-11,Sulawesi Tengah,12,0,42,-30,46697,1576,44660
2021-10-11,Sulawesi Tenggara,2,0,16,-14,20062,524,19406
2021-10-11,Sulawesi Utara,11,1,108,-98,34444,1035,32738
2021-10-11,Sumatera Barat,1,5,63,-67,89562,2138,86892
2021-10-11,Sumatera Selatan,4,0,21,-17,59727,3057,56445
2021-10-11,Sumatera Utara,24,1,121,-98,105298,2860,101529
2021-10-12,Aceh,22,2,70,-50,38092,2017,35483
2021-10-12,Bali,46,1,92,-47,113305,3994,108681
2021-10-12,Banten,24,0,29,-5,131898,2677,128639
2021-10-12,Bengkulu,2,0,3,-1,23062,470,22521
2021-10-12,DKI Jakarta,143,1,337,-195,859346,13569,844530
2021-10-12,Daerah Istimewa Yogyakarta,33,3,81,-51,155342,5227,149300
2021-10-12,Gorontalo,3,0,1,2,11750,460,11264
2021-10-12,Indonesia,1261,47,2130,-916,4229813,142763,4065425
2021-10-12,Jambi,6,0,25,-19,29682,780,28660
2021-10-12,Jawa Barat,128,2,165,-39,704012,14661,687524
2021-10-12,Jawa Tengah,150,7,138,5,483388,30097,450595
2021-10-12,Jawa Timur,160,9,154,-3,396865,29522,366601
2021-10-12,Kalimantan Barat,36,1,37,-2,40441,1050,39267
2021-10-12,Kalimantan Selatan,13,3,45,-35,69660,2373,67081
2021-10-12,Kalimantan Tengah,12,1,90,-79,45351,1413,43470
2021-10-12,Kalimantan Timur,50,1,49,0,157456,5408,151426
2021-10-12,Kalimantan Utara,35,1,83,-49,35446,788,33470
2021-10-12,Kepulauan Bangka Belitung,30,1,60,-31,51661,1419,49823
2021-10-12,Kepulauan Riau,13,0,38,-25,53770,1743,51834
2021-10-12,Lampung,24,2,35,-13,49371,3804,44407
2021-10-12,Maluku,1,0,12,-11,14552,259,14221
2021-10-12,Maluku Utara,6,0,14,-8,12035,302,11657
2021-10-12,Nusa Tenggara Barat,9,0,10,-1,27577,808,26576
2021-10-12,Nusa Tenggara Timur,74,0,43,31,63223,1314,61446
2021-10-12,Papua,17,1,42,-26,33984,554,31756
2021-10-12,Papua Barat,1,0,1,0,23039,352,22537
2021-10-12,Riau,32,1,33,-2,128124,4081,123411
2021-10-12,Sulawesi Barat,2,0,33,-31,12287,342,11773
2021-10-12,Sulawesi Selatan,61,4,170,-113,109113,2223,105597
2021-10-12,Sulawesi Tengah,31,2,45,-16,46728,1578,44705
2021-10-12,Sulawesi Tenggara,3,0,25,-22,20065,524,19431
2021-10-12,Sulawesi Utara,23,0,24,-1,34467,1035,32762
2021-10-12,Sumatera Barat,25,2,54,-31,89587,2140,86946
2021-10-12,Sumatera Selatan,6,1,10,-5,59733,3058,56455
2021-10-12,Sumatera Utara,43,1,85,-43,105341,2861,101614
2021-10-13,Aceh,24,4,54,-34,38116,2021,35537
2021-10-13,Bali,49,3,67,-21,113354,3997,108748
2021-10-13,Banten,34,2,13,19,131932,2679,128652
2021-10-13,Bengkulu,2,0,1,1,23064,470,22522
2021-10-13,DKI Jakarta,278,0,199,79,859624,13569,844729
2021-10-13,Daerah Istimewa Yogyakarta,43,2,88,-47,155385,5229,149388
2021-10-13,Gorontalo,2,0,0,2,11752,460,11264
2021-10-13,Indonesia,1233,48,2259,-1074,4231046,142811,4067684
2021-10-13,Jambi,1,0,9,-8,29683,780,28669
2021-10-13,Jawa Barat,93,1,224,-132,704105,14662,687748
2021-10-13,Jawa Tengah,116,9,627,-520,483504,30106,451222
2021-10-13,Jawa Timur,121,6,144,-29,396986,29528,366745
2021-10-13,Kalimantan Barat,48,0,31,17,40489,1050,39298
2021-10-13,Kalimantan Selatan,12,1,21,-10,69672,2374,67102
2021-10-13,Kalimantan Tengah,6,1,132,-127,45357,1414,43602
2021-10-13,Kalimantan Timur,25,5,82,-62,157481,5413,151508
2021-10-13,Kalimantan Utara,24,0,43,-19,35470,788,33513
2021-10-13,Kepulauan Bangka Belitung,47,2,42,3,51708,1421,49865
2021-10-13,Kepulauan Riau,8,0,12,-4,53778,1743,51846
2021-10-13,Lampung,25,3,7,15,49396,3807,44414
2021-10-13,Maluku,3,0,10,-7,14555,259,14231
2021-10-13,Maluku Utara,5,0,1,4,12040,302,11658
2021-10-13,Nusa Tenggara Barat,11,0,29,-18,27588,808,26605
2021-10-13,Nusa Tenggara Timur,23,2,35,-14,63246,1316,61481
2021-10-13,Papua,21,0,0,21,34005,554,31756
2021-10-13,Papua Barat,3,0,7,-4,23042,352,22544
2021-10-13,Riau,19,2,38,-21,128143,4083,123449
2021-10-13,Sulawesi Barat,6,0,39,-33,12293,342,11812
2021-10-13,Sulawesi Selatan,60,0,65,-5,109173,2223,105662
2021-10-13,Sulawesi Tengah,25,1,88,-64,46753,1579,44793
2021-10-13,Sulawesi Tenggara,3,0,18,-15,20068,524,19449
2021-10-13,Sulawesi Utara,14,1,41,-28,34481,1036,32803
2021-10-13,Sumatera Barat,19,0,28,-9,89606,2140,86974
2021-10-13,Sumatera Selatan,8,2,13,-7,59741,3060,56468
2021-10-13,Sumatera Utara,55,1,45,9,105396,2862,101659
2021-10-14,Aceh,8,2,46,-40,38124,2023,35583
2021-10-14,Bali,42,2,88,-48,113396,3999,108836
2021-10-14,Banten,34,0,18,16,131966,2679,128670
2021-10-14,Bengkulu,0,0,8,-8,23064,470,22530
2021-10-14,DKI Jakarta,113,0,98,15,859737,13569,844827
2021-10-14,Daerah Istimewa Yogyakarta,34,1,84,-51,155419,5230,149472
2021-10-14,Gorontalo,3,0,0,3,11755,460,11264
2021-10-14,Indonesia,1053,37,1715,-699,4232099,142848,4069399
2021-10-14,Jambi,2,0,21,-19,29685,780,28690
2021-10-14,Jawa Barat,102,0,126,-24,704207,14662,687874
2021-10-14,Jawa Tengah,156,7,140,9,483660,30113,451362
2021-10-14,Jawa Timur,86,3,122,-39,397072,29531,366867
2021-10-14,Kalimantan Barat,37,1,28,8,40526,1051,39326
2021-10-14,Kalimantan Selatan,14,2,18,-6,69686,2376,67120
2021-10-14,Kalimantan Tengah,4,0,105,-101,45361,1414,43707
2021-10-14,Kalimantan Timur,47,4,59,-16,157528,5417,151567
2021-10-14,Kalimantan Utara,26,0,33,-7,35496,788,33546
2021-10-14,Kepulauan Bangka Belitung,38,2,39,-3,51746,1423,49904
2021-10-14,Kepulauan Riau,8,0,39,-31,53786,1743,51885
2021-10-14,Lampung,16,1,39,-24,49412,3808,44453
2021-10-14,Maluku,1,0,8,-7,14556,259,14239
2021-10-14,Maluku Utara,1,0,12,-11,12041,302,11670
2021-10-14,Nusa Tenggara Barat,10,1,5,4,27598,809,26610
2021-10-14,Nusa Tenggara Timur,44,0,30,14,63290,1316,61511
2021-10-14,Papua,17,0,0,17,34022,554,31756
2021-10-14,Papua Barat,4,0,4,0,23046,352,22548
2021-10-14,Riau,40,1,24,15,128183,4084,123473
2021-10-14,Sulawesi Barat,5,0,8,-3,12298,342,11820
2021-10-14,Sulawesi Selatan,49,3,107,-61,109222,2226,105769
2021-10-14,Sulawesi Tengah,31,0,54,-23,46784,1579,44847
2021-10-14,Sulawesi Tenggara,2,0,9,-7,20070,524,19458
2021-10-14,Sulawesi Utara,16,0,114,-98,34497,1036,32917
2021-10-14,Sumatera Barat,7,0,16,-9,89613,2140,86990
2021-10-14,Sumatera Selatan,10,0,32,-22,59751,3060,56500
2021-10-14,Sumatera Utara,46,6,190,-150,105442,2868,101849
2021-10-15,Aceh,24,3,63,-42,38148,2026,35646
2021-10-15,Bali,42,4,62,-24,113438,4003,108898
2021-10-15,Banten,26,1,18,7,131992,2680,128688
2021-10-15,Bengkulu,10,0,0,10,23074,470,22530
2021-10-15,DKI Jakarta,124,0,64,60,859861,13569,844891
2021-10-15,Daerah Istimewa Yogyakarta,32,2,87,-57,155451,5232,149559
2021-10-15,Gorontalo,1,0,2,-1,11756,460,11266
2021-10-15,Indonesia,915,41,1408,-534,4233014,142889,4070807
2021-10-15,Jambi,8,0,22,-14,29693,780,28712
2021-10-15,Jawa Barat,85,1,100,-16,704292,14663,687974
2021-10-15,Jawa Tengah,86,4,130,-48,483746,30117,451492
2021-10-15,Jawa Timur,81,5,129,-53,397153,29536,366996
2021-10-15,Kalimantan Barat,42,0,31,11,40568,1051,39357
2021-10-15,Kalimantan Selatan,10,3,26,-19,69696,2379,67146
2021-10-15,Kalimantan Tengah,10,3,86,-79,45371,1417,43793
2021-10-15,Kalimantan Timur,30,2,82,-54,157558,5419,151649
2021-10-15,Kalimantan Utara,24,1,18,5,35520,789,33564
2021-10-15,Kepulauan Bangka Belitung,33,1,53,-21,51779,1424,49957
2021-10-15,Kepulauan Riau,6,0,3,3,53792,1743,51888
2021-10-15,Lampung,19,2,9,8,49431,3810,44462
2021-10-15,Maluku,0,1,6,-7,14556,260,14245
2021-10-15,Maluku Utara,1,0,0,1,12042,302,11670
2021-10-15,Nusa Tenggara Barat,10,0,7,3,27608,809,26617
2021-10-15,Nusa Tenggara Timur,11,0,51,-40,63301,1316,61562
2021-10-15,Papua,31,0,0,31,34053,554,31756
2021-10-15,Papua Barat,7,0,5,2,23053,352,22553
2021-10-15,Riau,31,1,38,-8,128214,4085,123511
2021-10-15,Sulawesi Barat,2,0,13,-11,12300,342,11833
2021-10-15,Sulawesi Selatan,31,0,107,-76,109253,2226,105876
2021-10-15,Sulawesi Tengah,18,0,49,-31,46802,1579,44896
2021-10-15,Sulawesi Tenggara,1,1,1,-1,20071,525,19459
2021-10-15,Sulawesi Utara,13,1,25,-13,34510,1037,32942
2021-10-15,Sumatera Barat,10,0,23,-13,89623,2140,87013
2021-10-15,Sumatera Selatan,15,0,22,-7,59766,3060,56522
2021-10-15,Sumatera Utara,40,1,80,-41,105482,2869,101929
2021-10-16,Aceh,28,4,68,-44,38176,2030,35714
2021-10-16,Bali,32,4,50,-22,113470,4007,108948
2021-10-16,Banten,25,0,142,-117,132017,2680,128830
2021-10-16,Bengkulu,2,1,4,-3,23076,471,22534
2021-10-16,DKI Jakarta,154,1,217,-64,860015,13570,845108
2021-10-16,Daerah Istimewa Yogyakarta,28,0,62,-34,155479,5232,149621
2021-10-16,Gorontalo,3,0,0,3,11759,460,11266
2021-10-16,Indonesia,997,44,1525,-572,4234011,142933,4072332
2021-10-16,Jambi,5,1,12,-8,29698,781,28724
2021-10-16,Jawa Barat,108,1,78,29,704400,14664,688052
2021-10-16,Jawa Tengah,114,9,83,22,483860,30126,451575
2021-10-16,Jawa Timur,100,11,127,-38,397253,29547,367123
2021-10-16,Kalimantan Barat,50,0,33,17,40618,1051,39390
2021-10-16,Kalimantan Selatan,12,0,27,-15,69708,2379,67173
2021-10-16,Kalimantan Tengah,14,1,28,-15,45385,1418,43821
2021-10-16,Kalimantan Timur,40,0,43,-3,157598,5419,151692
2021-10-16,Kalimantan Utara,31,0,10,21,35551,789,33574
2021-10-16,Kepulauan Bangka Belitung,33,2,74,-43,51812,1426,50031
2021-10-16,Kepulauan Riau,10,1,23,-14,53802,1744,51911
2021-10-16,Lampung,10,4,33,-27,49441,3814,44495
2021-10-16,Maluku,0,0,1,-1,14556,260,14246
2021-10-16,Maluku Utara,3,1,3,-1,12045,303,11673
2021-10-16,Nusa Tenggara Barat,13,0,7,6,27621,809,26624
2021-10-16,Nusa Tenggara Timur,31,0,44,-13,63332,1316,61606
2021-10-16,Papua,24,0,4,20,34077,554,31760
2021-10-16,Papua Barat,1,0,16,-15,23054,352,22569
2021-10-16,Riau,23,3,51,-31,128237,4088,123562
2021-10-16,Sulawesi Barat,1,0,4,-3,12301,342,11837
2021-10-16,Sulawesi Selatan,30,0,108,-78,109283,2226,105984
2021-10-16,Sulawesi Tengah,8,1,42,-35,46810,1580,44938
2021-10-16,Sulawesi Tenggara,6,0,1,5,20077,525,19460
2021-10-16,Sulawesi Utara,10,0,7,3,34520,1037,32949
2021-10-16,Sumatera Barat,8,0,48,-40,89631,2140,87061
2021-10-16,Sumatera Selatan,8,0,3,5,59774,3060,56525
2021-10-16,Sumatera Utara,32,0,62,-30,105514,2869,101991
2021-10-17,Aceh,16,1,19,-4,38192,2031,35733
2021-10-17,Bali,32,0,29,3,113502,4007,108977
2021-10-17,Banten,20,1,28,-9,132037,2681,128858
2021-10-17,Bengkulu,2,0,1,1,23078,471,22535
2021-10-17,DKI Jakarta,131,0,130,1,860146,13570,845238
2021-10-17,Daerah Istimewa Yogyakarta,15,0,56,-41,155494,5232,149677
2021-10-17,Gorontalo,11,0,0,11,11770,460,11266
2021-10-17,Indonesia,747,19,1086,-358,4234758,142952,4073418
2021-10-17,Jambi,8,0,38,-30,29706,781,28762
2021-10-17,Jawa Barat,70,0,82,-12,704470,14664,688134
2021-10-17,Jawa Tengah,87,2,101,-16,483947,30128,451676
2021-10-17,Jawa Timur,60,4,88,-32,397313,29551,367211
2021-10-17,Kalimantan Barat,29,1,30,-2,40647,1052,39420
2021-10-17,Kalimantan Selatan,7,0,15,-8,69715,2379,67188
2021-10-17,Kalimantan Tengah,28,0,24,4,45413,1418,43845
2021-10-17,Kalimantan Timur,20,4,70,-54,157618,5423,151762
2021-10-17,Kalimantan Utara,23,0,99,-76,35574,789,33673
2021-10-17,Kepulauan Bangka Belitung,8,0,37,-29,51820,1426,50068
2021-10-17,Kepulauan Riau,5,0,26,-21,53807,1744,51937
2021-10-17,Lampung,15,0,0,15,49456,3814,44495
2021-10-17,Maluku,1,0,5,-4,14557,260,14251
2021-10-17,Maluku Utara,0,0,4,-4,12045,303,11677
2021-10-17,Nusa Tenggara Barat,10,0,4,6,27631,809,26628
2021-10-17,Nusa Tenggara Timur,32,0,20,12,63364,1316,61626
2021-10-17,Papua,9,0,0,9,34086,554,31760
2021-10-17,Papua Barat,1,0,0,1,23055,352,22569
2021-10-17,Riau,17,1,21,-5,128254,4089,123583
2021-10-17,Sulawesi Barat,0,0,16,-16,12301,342,11853
2021-10-17,Sulawesi Selatan,37,0,11,26,109320,2226,105995
2021-10-17,Sulawesi Tengah,3,1,13,-11,46813,1581,44951
2021-10-17,Sulawesi Tenggara,1,0,1,0,20078,525,19461
2021-10-17,Sulawesi Utara,1,1,18,-18,34521,1038,32967
2021-10-17,Sumatera Barat,12,0,32,-20,89643,2140,87093
2021-10-17,Sumatera Selatan,11,1,7,3,59785,3061,56532
2021-10-17,Sumatera Utara,25,2,51,-28,105539,2871,102042
2021-10-18,Aceh,14,0,51,-37,38206,2031,35784
2021-10-18,Bali,21,5,58,-42,113523,4012,109035
2021-10-18,Banten,17,0,15,2,132054,2681,128873
2021-10-18,Bengkulu,0,0,0,0,23078,471,22535
2021-10-18,DKI Jakarta,107,1,149,-43,860253,13571,845387
2021-10-18,Daerah Istimewa Yogyakarta,15,0,60,-45,155509,5232,149737
2021-10-18,Gorontalo,0,0,0,0,11770,460,11266
2021-10-18,Indonesia,626,47,1593,-1014,4235384,142999,4075011
2021-10-18,Jambi,0,0,19,-19,29706,781,28781
2021-10-18,Jawa Barat,67,2,150,-85,704537,14666,688284
2021-10-18,Jawa Tengah,63,9,208,-154,484010,30137,451884
2021-10-18,Jawa Timur,43,8,86,-51,397356,29559,367297
2021-10-18,Kalimantan Barat,26,1,43,-18,40673,1053,39463
2021-10-18,Kalimantan Selatan,2,1,12,-11,69717,2380,67200
2021-10-18,Kalimantan Tengah,13,0,24,-11,45426,1418,43869
2021-10-18,Kalimantan Timur,19,4,57,-42,157637,5427,151819
2021-10-18,Kalimantan Utara,9,5,9,-5,35583,794,33682
2021-10-18,Kepulauan Bangka Belitung,9,2,36,-29,51829,1428,50104
2021-10-18,Kepulauan Riau,2,0,21,-19,53809,1744,51958
2021-10-18,Lampung,12,2,40,-30,49468,3816,44535
2021-10-18,Maluku,1,0,7,-6,14558,260,14258
2021-10-18,Maluku Utara,0,0,3,-3,12045,303,11680
2021-10-18,Nusa Tenggara Barat,1,0,4,-3,27632,809,26632
2021-10-18,Nusa Tenggara Timur,25,1,49,-25,63389,1317,61675
2021-10-18,Papua,4,1,50,-47,34090,555,31810
2021-10-18,Papua Barat,10,0,4,6,23065,352,22573
2021-10-18,Riau,6,1,28,-23,128260,4090,123611
2021-10-18,Sulawesi Barat,0,0,14,-14,12301,342,11867
2021-10-18,Sulawesi Selatan,48,1,154,-107,109368,2227,106149
2021-10-18,Sulawesi Tengah,13,0,52,-39,46826,1581,45003
2021-10-18,Sulawesi Tenggara,26,0,16,10,20104,525,19477
2021-10-18,Sulawesi Utara,3,0,8,-5,34524,1038,32975
2021-10-18,Sumatera Barat,11,1,87,-77,89654,2141,87180
2021-10-18,Sumatera Selatan,4,0,9,-5,59789,3061,56541
2021-10-18,Sumatera Utara,35,1,49,-15,105574,2872,102091
2021-10-19,Aceh,18,2,85,-69,38224,2033,35869
2021-10-19,Bali,54,2,53,-1,113577,4014,109088
2021-10-19,Banten,26,1,17,8,132080,2682,128890
2021-10-19,Bengkulu,1,1,5,-5,23079,472,22540
2021-10-19,DKI Jakarta,106,0,122,-16,860359,13571,845509
2021-10-19,Daerah Istimewa Yogyakarta,20,1,51,-32,155529,5233,149788
2021-10-19,Gorontalo,6,0,3,3,11776,460,11269
2021-10-19,Indonesia,903,50,1530,-677,4236287,143049,4076541
2021-10-19,Jambi,4,0,33,-29,29710,781,28814
2021-10-19,Jawa Barat,104,3,261,-160,704641,14669,688545
2021-10-19,Jawa Tengah,99,9,117,-27,484109,30146,452001
2021-10-19,Jawa Timur,95,6,105,-16,397451,29565,367402
2021-10-19,Kalimantan Barat,42,0,39,3,40715,1053,39502
2021-10-19,Kalimantan Selatan,15,2,35,-22,69732,2382,67235
2021-10-19,Kalimantan Tengah,14,0,16,-2,45440,1418,43885
2021-10-19,Kalimantan Timur,35,4,59,-28,157672,5431,151878
2021-10-19,Kalimantan Utara,10,5,30,-25,35593,799,33712
2021-10-19,Kepulauan Bangka Belitung,15,1,43,-29,51844,1429,50147
2021-10-19,Kepulauan Riau,1,0,10,-9,53810,1744,51968
2021-10-19,Lampung,10,1,23,-14,49478,3817,44558
2021-10-19,Maluku,0,1,9,-10,14558,261,14267
2021-10-19,Maluku Utara,1,0,5,-4,12046,303,11685
2021-10-19,Nusa Tenggara Barat,10,1,9,0,27642,810,26641
2021-10-19,Nusa Tenggara Timur,30,3,35,-8,63419,1320,61710
2021-10-19,Papua,11,0,3,8,34101,555,31813
2021-10-19,Papua Barat,1,1,12,-12,23066,353,22585
2021-10-19,Riau,35,1,25,9,128295,4091,123636
2021-10-19,Sulawesi Barat,3,0,29,-26,12304,342,11896
2021-10-19,Sulawesi Selatan,48,0,136,-88,109416,2227,106285
2021-10-19,Sulawesi Tengah,16,2,43,-29,46842,1583,45046
2021-10-19,Sulawesi Tenggara,4,0,25,-21,20108,525,19502
